# X Y Z i
284294.50 5036302.40 -2.00 0.001032
284314.50 5036302.40 -2.00 0.001080
284334.50 5036302.40 -2.00 0.001010
284214.50 5036322.40 -2.00 0.001541
284234.50 5036322.40 -2.00 0.002162
284254.50 5036322.40 -2.00 0.002009
284274.50 5036322.40 -2.00 0.001520
284294.50 5036322.40 -2.00 0.001113
284314.50 5036322.40 -2.00 0.000928
284334.50 5036322.40 -2.00 0.000827
284214.50 5036342.40 -2.00 0.001890
284234.50 5036342.40 -2.00 0.002861
284254.50 5036342.40 -2.00 0.003057
284274.50 5036342.40 -2.00 0.001909
284294.50 5036342.40 -2.00 0.001240
284314.50 5036342.40 -2.00 0.000940
284334.50 5036342.40 -2.00 0.000760
