# X Y Z i
284274.50 5036342.40 -14.00 0.002039
284294.50 5036342.40 -14.00 0.001828
284314.50 5036342.40 -14.00 0.001793
284334.50 5036342.40 -14.00 0.001779
284214.50 5036142.40 -10.00 0.001359
284234.50 5036142.40 -10.00 0.001601
284254.50 5036142.40 -10.00 0.001770
284274.50 5036142.40 -10.00 0.001896
284294.50 5036142.40 -10.00 0.002144
284314.50 5036142.40 -10.00 0.002008
284334.50 5036142.40 -10.00 0.001907
284214.50 5036162.40 -10.00 0.001284
284234.50 5036162.40 -10.00 0.001716
284254.50 5036162.40 -10.00 0.001862
284274.50 5036162.40 -10.00 0.001907
284294.50 5036162.40 -10.00 0.002001
284314.50 5036162.40 -10.00 0.001942
284334.50 5036162.40 -10.00 0.001906
284214.50 5036182.40 -10.00 0.001884
284234.50 5036182.40 -10.00 0.002046
284254.50 5036182.40 -10.00 0.001859
284274.50 5036182.40 -10.00 0.001908
284294.50 5036182.40 -10.00 0.001961
284314.50 5036182.40 -10.00 0.001923
284334.50 5036182.40 -10.00 0.001937
284214.50 5036202.40 -10.00 0.001305
284234.50 5036202.40 -10.00 0.001214
284254.50 5036202.40 -10.00 0.001768
284274.50 5036202.40 -10.00 0.002330
284294.50 5036202.40 -10.00 0.002151
284314.50 5036202.40 -10.00 0.001963
284334.50 5036202.40 -10.00 0.001932
284214.50 5036222.40 -10.00 0.000390
284234.50 5036222.40 -10.00 0.000411
284254.50 5036222.40 -10.00 0.000749
284274.50 5036222.40 -10.00 0.002390
284294.50 5036222.40 -10.00 0.002488
284314.50 5036222.40 -10.00 0.001916
284334.50 5036222.40 -10.00 0.002055
284214.50 5036242.40 -10.00 0.000042
284234.50 5036242.40 -10.00 0.000054
284254.50 5036242.40 -10.00 0.000022
284274.50 5036242.40 -10.00 0.001645
284294.50 5036242.40 -10.00 0.001758
284314.50 5036242.40 -10.00 0.002126
284334.50 5036242.40 -10.00 0.001893
284214.50 5036262.40 -10.00 0.000005
284234.50 5036262.40 -10.00 0.000681
284254.50 5036262.40 -10.00 0.001221
284274.50 5036262.40 -10.00 0.001213
284294.50 5036262.40 -10.00 0.001420
284314.50 5036262.40 -10.00 0.001847
284334.50 5036262.40 -10.00 0.001814
284214.50 5036282.40 -10.00 0.000816
284234.50 5036282.40 -10.00 0.000000
284254.50 5036282.40 -10.00 0.001404
284274.50 5036282.40 -10.00 0.001706
284294.50 5036282.40 -10.00 0.001753
284314.50 5036282.40 -10.00 0.002036
284334.50 5036282.40 -10.00 0.002096
284214.50 5036302.40 -10.00 0.001607
284234.50 5036302.40 -10.00 0.001673
284254.50 5036302.40 -10.00 0.001729
284274.50 5036302.40 -10.00 0.001842
284294.50 5036302.40 -10.00 0.001769
284314.50 5036302.40 -10.00 0.001796
284334.50 5036302.40 -10.00 0.001799
284214.50 5036322.40 -10.00 0.001629
284234.50 5036322.40 -10.00 0.001804
284254.50 5036322.40 -10.00 0.001799
284274.50 5036322.40 -10.00 0.001885
284294.50 5036322.40 -10.00 0.001816
284314.50 5036322.40 -10.00 0.001794
284334.50 5036322.40 -10.00 0.001784
284214.50 5036342.40 -10.00 0.001775
284234.50 5036342.40 -10.00 0.001838
284254.50 5036342.40 -10.00 0.001857
284274.50 5036342.40 -10.00 0.002043
284294.50 5036342.40 -10.00 0.001829
284314.50 5036342.40 -10.00 0.001794
284334.50 5036342.40 -10.00 0.001779
284214.50 5036142.40 -6.00 0.001359
284234.50 5036142.40 -6.00 0.001602
284254.50 5036142.40 -6.00 0.001771
284274.50 5036142.40 -6.00 0.001900
284294.50 5036142.40 -6.00 0.002167
284314.50 5036142.40 -6.00 0.002012
284334.50 5036142.40 -6.00 0.001908
284214.50 5036162.40 -6.00 0.001284
284234.50 5036162.40 -6.00 0.001717
284254.50 5036162.40 -6.00 0.001869
284274.50 5036162.40 -6.00 0.001924
284294.50 5036162.40 -6.00 0.002023
284314.50 5036162.40 -6.00 0.001956
284334.50 5036162.40 -6.00 0.001908
284214.50 5036182.40 -6.00 0.001882
284234.50 5036182.40 -6.00 0.002054
284254.50 5036182.40 -6.00 0.001875
284274.50 5036182.40 -6.00 0.001929
284294.50 5036182.40 -6.00 0.001983
284314.50 5036182.40 -6.00 0.001940
284334.50 5036182.40 -6.00 0.001941
284214.50 5036202.40 -6.00 0.001293
284234.50 5036202.40 -6.00 0.001195
284254.50 5036202.40 -6.00 0.001766
284274.50 5036202.40 -6.00 0.002370
284294.50 5036202.40 -6.00 0.002190
284314.50 5036202.40 -6.00 0.001983
284334.50 5036202.40 -6.00 0.001943
284214.50 5036222.40 -6.00 0.000374
284234.50 5036222.40 -6.00 0.000255
284254.50 5036222.40 -6.00 0.000681
284274.50 5036222.40 -6.00 0.002414
284294.50 5036222.40 -6.00 0.002545
284314.50 5036222.40 -6.00 0.001936
284334.50 5036222.40 -6.00 0.002071
284214.50 5036242.40 -6.00 0.000030
284234.50 5036242.40 -6.00 0.000043
284254.50 5036242.40 -6.00 0.000012
284274.50 5036242.40 -6.00 0.001644
284294.50 5036242.40 -6.00 0.001788
284314.50 5036242.40 -6.00 0.002148
284334.50 5036242.40 -6.00 0.001906
284214.50 5036262.40 -6.00 0.000007
