# X Y Z i
284314.50 5036302.40 -14.00 0.001608
284334.50 5036302.40 -14.00 0.001623
284214.50 5036322.40 -14.00 0.001567
284234.50 5036322.40 -14.00 0.001488
284254.50 5036322.40 -14.00 0.001503
284274.50 5036322.40 -14.00 0.001537
284294.50 5036322.40 -14.00 0.001568
284314.50 5036322.40 -14.00 0.001590
284334.50 5036322.40 -14.00 0.001605
284214.50 5036342.40 -14.00 0.001499
284234.50 5036342.40 -14.00 0.001504
284254.50 5036342.40 -14.00 0.001541
284274.50 5036342.40 -14.00 0.001517
284294.50 5036342.40 -14.00 0.001556
284314.50 5036342.40 -14.00 0.001580
284334.50 5036342.40 -14.00 0.001594
284214.50 5036142.40 -10.00 0.001549
284234.50 5036142.40 -10.00 0.001642
284254.50 5036142.40 -10.00 0.001683
284274.50 5036142.40 -10.00 0.001696
284294.50 5036142.40 -10.00 0.001832
284314.50 5036142.40 -10.00 0.001780
284334.50 5036142.40 -10.00 0.001699
284214.50 5036162.40 -10.00 0.001550
284234.50 5036162.40 -10.00 0.001706
284254.50 5036162.40 -10.00 0.001730
284274.50 5036162.40 -10.00 0.001687
284294.50 5036162.40 -10.00 0.001704
284314.50 5036162.40 -10.00 0.001689
284334.50 5036162.40 -10.00 0.001682
284214.50 5036182.40 -10.00 0.002426
284234.50 5036182.40 -10.00 0.001891
284254.50 5036182.40 -10.00 0.001734
284274.50 5036182.40 -10.00 0.001698
284294.50 5036182.40 -10.00 0.001675
284314.50 5036182.40 -10.00 0.001670
284334.50 5036182.40 -10.00 0.001695
284214.50 5036202.40 -10.00 0.001956
284234.50 5036202.40 -10.00 0.001992
284254.50 5036202.40 -10.00 0.002364
284274.50 5036202.40 -10.00 0.002164
284294.50 5036202.40 -10.00 0.001889
284314.50 5036202.40 -10.00 0.001746
284334.50 5036202.40 -10.00 0.001622
284214.50 5036222.40 -10.00 0.001554
284234.50 5036222.40 -10.00 0.001620
284254.50 5036222.40 -10.00 0.001962
284274.50 5036222.40 -10.00 0.001899
284294.50 5036222.40 -10.00 0.002288
284314.50 5036222.40 -10.00 0.001795
284334.50 5036222.40 -10.00 0.001780
284214.50 5036242.40 -10.00 0.001240
284234.50 5036242.40 -10.00 0.001562
284254.50 5036242.40 -10.00 0.001409
284274.50 5036242.40 -10.00 0.001735
284294.50 5036242.40 -10.00 0.001835
284314.50 5036242.40 -10.00 0.001782
284334.50 5036242.40 -10.00 0.001754
284214.50 5036262.40 -10.00 0.001516
284234.50 5036262.40 -10.00 0.001537
284254.50 5036262.40 -10.00 0.001613
284274.50 5036262.40 -10.00 0.001765
