# X Y Z i
284314.50 5036262.40 -14.00 0.005263
284334.50 5036262.40 -14.00 0.005263
284214.50 5036282.40 -14.00 0.005262
284234.50 5036282.40 -14.00 0.005262
284254.50 5036282.40 -14.00 0.005262
284274.50 5036282.40 -14.00 0.005262
284294.50 5036282.40 -14.00 0.005262
284314.50 5036282.40 -14.00 0.005262
284334.50 5036282.40 -14.00 0.005263
284214.50 5036302.40 -14.00 0.005262
284234.50 5036302.40 -14.00 0.005262
284254.50 5036302.40 -14.00 0.005262
284274.50 5036302.40 -14.00 0.005262
284294.50 5036302.40 -14.00 0.005262
284314.50 5036302.40 -14.00 0.005262
284334.50 5036302.40 -14.00 0.005262
284214.50 5036322.40 -14.00 0.005262
284234.50 5036322.40 -14.00 0.005262
284254.50 5036322.40 -14.00 0.005262
284274.50 5036322.40 -14.00 0.005262
284294.50 5036322.40 -14.00 0.005262
284314.50 5036322.40 -14.00 0.005262
284334.50 5036322.40 -14.00 0.005262
284214.50 5036342.40 -14.00 0.005262
284234.50 5036342.40 -14.00 0.005262
284254.50 5036342.40 -14.00 0.005262
284274.50 5036342.40 -14.00 0.005262
284294.50 5036342.40 -14.00 0.005262
284314.50 5036342.40 -14.00 0.005262
284334.50 5036342.40 -14.00 0.005262
284214.50 5036142.40 -10.00 0.000000
284234.50 5036142.40 -10.00 0.000000
284254.50 5036142.40 -10.00 0.000000
284274.50 5036142.40 -10.00 0.000000
284294.50 5036142.40 -10.00 0.000000
284314.50 5036142.40 -10.00 0.000000
284334.50 5036142.40 -10.00 0.000000
284214.50 5036162.40 -10.00 0.000000
284234.50 5036162.40 -10.00 0.000000
284254.50 5036162.40 -10.00 0.000000
284274.50 5036162.40 -10.00 0.000000
284294.50 5036162.40 -10.00 0.000000
284314.50 5036162.40 -10.00 0.000000
284334.50 5036162.40 -10.00 0.000000
284214.50 5036182.40 -10.00 0.000000
284234.50 5036182.40 -10.00 0.000000
284254.50 5036182.40 -10.00 0.000000
284274.50 5036182.40 -10.00 0.000000
284294.50 5036182.40 -10.00 0.000000
284314.50 5036182.40 -10.00 0.000000
284334.50 5036182.40 -10.00 0.000000
284214.50 5036202.40 -10.00 0.000000
284234.50 5036202.40 -10.00 0.000000
284254.50 5036202.40 -10.00 0.000000
284274.50 5036202.40 -10.00 0.000000
284294.50 5036202.40 -10.00 0.000000
284314.50 5036202.40 -10.00 0.000000
284334.50 5036202.40 -10.00 0.000000
284214.50 5036222.40 -10.00 0.000000
284234.50 5036222.40 -10.00 0.000000
284254.50 5036222.40 -10.00 0.000000
284274.50 5036222.40 -10.00 0.000000
284294.50 5036222.40 -10.00 0.000000
284314.50 5036222.40 -10.00 0.000000
284334.50 5036222.40 -10.00 0.000000
284214.50 5036242.40 -10.00 0.000000
284234.50 5036242.40 -10.00 0.000000
284254.50 5036242.40 -10.00 0.000000
284274.50 5036242.40 -10.00 0.000000
284294.50 5036242.40 -10.00 0.000000
284314.50 5036242.40 -10.00 0.000000
284334.50 5036242.40 -10.00 0.000000
284214.50 5036262.40 -10.00 0.000000
284234.50 5036262.40 -10.00 0.000000
284254.50 5036262.40 -10.00 0.000000
284274.50 5036262.40 -10.00 0.000000
284294.50 5036262.40 -10.00 0.000000
284314.50 5036262.40 -10.00 0.000000
284334.50 5036262.40 -10.00 0.000000
284214.50 5036282.40 -10.00 0.000000
284234.50 5036282.40 -10.00 0.000000
284254.50 5036282.40 -10.00 0.000000
284274.50 5036282.40 -10.00 0.000000
284294.50 5036282.40 -10.00 0.000000
284314.50 5036282.40 -10.00 0.000000
284334.50 5036282.40 -10.00 0.000000
284214.50 5036302.40 -10.00 0.000000
284234.50 5036302.40 -10.00 0.000000
284254.50 5036302.40 -10.00 0.000000
284274.50 5036302.40 -10.00 0.000000
284294.50 5036302.40 -10.00 0.000000
284314.50 5036302.40 -10.00 0.000000
284334.50 5036302.40 -10.00 0.000000
284214.50 5036322.40 -10.00 0.000000
284234.50 5036322.40 -10.00 0.000000
284254.50 5036322.40 -10.00 0.000000
284274.50 5036322.40 -10.00 0.000000
284294.50 5036322.40 -10.00 0.000000
284314.50 5036322.40 -10.00 0.000000
284334.50 5036322.40 -10.00 0.000000
284214.50 5036342.40 -10.00 0.000000
284234.50 5036342.40 -10.00 0.000000
284254.50 5036342.40 -10.00 0.000000
284274.50 5036342.40 -10.00 0.000000
284294.50 5036342.40 -10.00 0.000000
284314.50 5036342.40 -10.00 0.000000
284334.50 5036342.40 -10.00 0.000000
284214.50 5036142.40 -6.00 0.000000
284234.50 5036142.40 -6.00 0.000000
284254.50 5036142.40 -6.00 0.000000
284274.50 5036142.40 -6.00 0.000000
284294.50 5036142.40 -6.00 0.000000
284314.50 5036142.40 -6.00 0.000000
284334.50 5036142.40 -6.00 0.000000
284214.50 5036162.40 -6.00 0.000000
284234.50 5036162.40 -6.00 0.000000
284254.50 5036162.40 -6.00 0.000000
284274.50 5036162.40 -6.00 0.000000
284294.50 5036162.40 -6.00 0.000000
284314.50 5036162.40 -6.00 0.000000
284334.50 5036162.40 -6.00 0.000000
284214.50 5036182.40 -6.00 0.000000
284234.50 5036182.40 -6.00 0.000000
284254.50 5036182.40 -6.00 0.000000
284274.50 5036182.40 -6.00 0.000000
284294.50 5036182.40 -6.00 0.000000
284314.50 5036182.40 -6.00 0.000000
284334.50 5036182.40 -6.00 0.000000
284214.50 5036202.40 -6.00 0.000000
284234.50 5036202.40 -6.00 0.000000
284254.50 5036202.40 -6.00 0.000000
284274.50 5036202.40 -6.00 0.000000
284294.50 5036202.40 -6.00 0.000000
284314.50 5036202.40 -6.00 0.000000
284334.50 5036202.40 -6.00 0.000000
284214.50 5036222.40 -6.00 0.000000
284234.50 5036222.40 -6.00 0.000000
284254.50 5036222.40 -6.00 0.000000
284274.50 5036222.40 -6.00 0.000000
284294.50 5036222.40 -6.00 0.000000
284314.50 5036222.40 -6.00 0.000000
284334.50 5036222.40 -6.00 0.000000
284214.50 5036242.40 -6.00 0.000000
284234.50 5036242.40 -6.00 0.000000
284254.50 5036242.40 -6.00 0.000000
284274.50 5036242.40 -6.00 0.000000
284294.50 5036242.40 -6.00 0.000000
284314.50 5036242.40 -6.00 0.000000
284334.50 5036242.40 -6.00 0.000000
284214.50 5036262.40 -6.00 0.000000
284234.50 5036262.40 -6.00 0.000000
284254.50 5036262.40 -6.00 0.000000
284274.50 5036262.40 -6.00 0.000000
284294.50 5036262.40 -6.00 0.000000
284314.50 5036262.40 -6.00 0.000000
284334.50 5036262.40 -6.00 0.000000
284214.50 5036282.40 -6.00 0.000000
284234.50 5036282.40 -6.00 0.000000
284254.50 5036282.40 -6.00 0.000000
284274.50 5036282.40 -6.00 0.000000
284294.50 5036282.40 -6.00 0.000000
284314.50 5036282.40 -6.00 0.000000
284334.50 5036282.40 -6.00 0.000000
284214.50 5036302.40 -6.00 0.000000
284234.50 5036302.40 -6.00 0.000000
284254.50 5036302.40 -6.00 0.000000
284274.50 5036302.40 -6.00 0.000000
284294.50 5036302.40 -6.00 0.000000
284314.50 5036302.40 -6.00 0.000000
284334.50 5036302.40 -6.00 0.000000
284214.50 5036322.40 -6.00 0.000000
284234.50 5036322.40 -6.00 0.000000
284254.50 5036322.40 -6.00 0.000000
284274.50 5036322.40 -6.00 0.000000
284294.50 5036322.40 -6.00 0.000000
284314.50 5036322.40 -6.00 0.000000
284334.50 5036322.40 -6.00 0.000000
284214.50 5036342.40 -6.00 0.000000
284234.50 5036342.40 -6.00 0.000000
284254.50 5036342.40 -6.00 0.000000
284274.50 5036342.40 -6.00 0.000000
284294.50 5036342.40 -6.00 0.000000
284314.50 5036342.40 -6.00 0.000000
284334.50 5036342.40 -6.00 0.000000
284214.50 5036142.40 -2.00 0.000000
284234.50 5036142.40 -2.00 0.000000
284254.50 5036142.40 -2.00 0.000000
