# X Y Z i
284274.50 5036202.40 -10.00 0.003493
284294.50 5036202.40 -10.00 0.003131
284314.50 5036202.40 -10.00 0.002227
284334.50 5036202.40 -10.00 0.001885
284214.50 5036222.40 -10.00 0.001123
284234.50 5036222.40 -10.00 0.000441
284254.50 5036222.40 -10.00 0.001263
284274.50 5036222.40 -10.00 0.002298
284294.50 5036222.40 -10.00 0.005150
284314.50 5036222.40 -10.00 0.002508
284334.50 5036222.40 -10.00 0.002279
284214.50 5036242.40 -10.00 0.001024
284234.50 5036242.40 -10.00 0.000000
284254.50 5036242.40 -10.00 0.002159
284274.50 5036242.40 -10.00 0.001831
284294.50 5036242.40 -10.00 0.001627
284314.50 5036242.40 -10.00 0.002475
284334.50 5036242.40 -10.00 0.002238
284214.50 5036262.40 -10.00 0.001249
284234.50 5036262.40 -10.00 0.001263
284254.50 5036262.40 -10.00 0.001347
284274.50 5036262.40 -10.00 0.001466
284294.50 5036262.40 -10.00 0.000735
284314.50 5036262.40 -10.00 0.002013
284334.50 5036262.40 -10.00 0.001925
284214.50 5036282.40 -10.00 0.001312
284234.50 5036282.40 -10.00 0.001314
284254.50 5036282.40 -10.00 0.001072
284274.50 5036282.40 -10.00 0.001366
284294.50 5036282.40 -10.00 0.001426
284314.50 5036282.40 -10.00 0.001541
284334.50 5036282.40 -10.00 0.001653
284214.50 5036302.40 -10.00 0.001404
284234.50 5036302.40 -10.00 0.000916
284254.50 5036302.40 -10.00 0.001070
284274.50 5036302.40 -10.00 0.001642
284294.50 5036302.40 -10.00 0.001487
284314.50 5036302.40 -10.00 0.001529
284334.50 5036302.40 -10.00 0.001558
284214.50 5036322.40 -10.00 0.001388
284234.50 5036322.40 -10.00 0.001101
284254.50 5036322.40 -10.00 0.001162
284274.50 5036322.40 -10.00 0.001261
284294.50 5036322.40 -10.00 0.001553
284314.50 5036322.40 -10.00 0.001509
284334.50 5036322.40 -10.00 0.001509
284214.50 5036342.40 -10.00 0.001154
284234.50 5036342.40 -10.00 0.001009
284254.50 5036342.40 -10.00 0.000982
284274.50 5036342.40 -10.00 0.001196
284294.50 5036342.40 -10.00 0.001625
284314.50 5036342.40 -10.00 0.001513
284334.50 5036342.40 -10.00 0.001489
284214.50 5036142.40 -6.00 0.001273
284234.50 5036142.40 -6.00 0.001563
284254.50 5036142.40 -6.00 0.001702
284274.50 5036142.40 -6.00 0.001821
284294.50 5036142.40 -6.00 0.002078
284314.50 5036142.40 -6.00 0.001892
284334.50 5036142.40 -6.00 0.001763
284214.50 5036162.40 -6.00 0.001597
284234.50 5036162.40 -6.00 0.001668
284254.50 5036162.40 -6.00 0.001955
284274.50 5036162.40 -6.00 0.001942
284294.50 5036162.40 -6.00 0.002078
284314.50 5036162.40 -6.00 0.002022
284334.50 5036162.40 -6.00 0.001725
284214.50 5036182.40 -6.00 0.001581
284234.50 5036182.40 -6.00 0.001835
284254.50 5036182.40 -6.00 0.002439
284274.50 5036182.40 -6.00 0.001924
284294.50 5036182.40 -6.00 0.001981
284314.50 5036182.40 -6.00 0.001938
284334.50 5036182.40 -6.00 0.002011
284214.50 5036202.40 -6.00 0.001529
284234.50 5036202.40 -6.00 0.001762
284254.50 5036202.40 -6.00 0.002176
284274.50 5036202.40 -6.00 0.003980
284294.50 5036202.40 -6.00 0.002854
284314.50 5036202.40 -6.00 0.001053
284334.50 5036202.40 -6.00 0.001859
284214.50 5036222.40 -6.00 0.001089
284234.50 5036222.40 -6.00 0.000243
284254.50 5036222.40 -6.00 0.001158
284274.50 5036222.40 -6.00 0.002676
284294.50 5036222.40 -6.00 0.006898
284314.50 5036222.40 -6.00 0.000435
284334.50 5036222.40 -6.00 0.002436
284214.50 5036242.40 -6.00 0.000983
284234.50 5036242.40 -6.00 0.000017
284254.50 5036242.40 -6.00 0.001704
284274.50 5036242.40 -6.00 0.001832
284294.50 5036242.40 -6.00 0.002184
284314.50 5036242.40 -6.00 0.002033
284334.50 5036242.40 -6.00 0.002297
284214.50 5036262.40 -6.00 0.001246
284234.50 5036262.40 -6.00 0.001256
284254.50 5036262.40 -6.00 0.001343
284274.50 5036262.40 -6.00 0.001466
284294.50 5036262.40 -6.00 0.000667
284314.50 5036262.40 -6.00 0.002007
284334.50 5036262.40 -6.00 0.001971
284214.50 5036282.40 -6.00 0.001310
284234.50 5036282.40 -6.00 0.001313
284254.50 5036282.40 -6.00 0.001326
284274.50 5036282.40 -6.00 0.001362
284294.50 5036282.40 -6.00 0.001424
284314.50 5036282.40 -6.00 0.001478
284334.50 5036282.40 -6.00 0.001653
284214.50 5036302.40 -6.00 0.001405
284234.50 5036302.40 -6.00 0.000920
284254.50 5036302.40 -6.00 0.001058
284274.50 5036302.40 -6.00 0.001627
284294.50 5036302.40 -6.00 0.001493
284314.50 5036302.40 -6.00 0.001531
284334.50 5036302.40 -6.00 0.001559
284214.50 5036322.40 -6.00 0.001390
284234.50 5036322.40 -6.00 0.001105
284254.50 5036322.40 -6.00 0.001152
284274.50 5036322.40 -6.00 0.001256
284294.50 5036322.40 -6.00 0.001560
284314.50 5036322.40 -6.00 0.001508
284334.50 5036322.40 -6.00 0.001511
284214.50 5036342.40 -6.00 0.001146
284234.50 5036342.40 -6.00 0.000975
284254.50 5036342.40 -6.00 0.000932
284274.50 5036342.40 -6.00 0.001187
284294.50 5036342.40 -6.00 0.001633
284314.50 5036342.40 -6.00 0.001517
284334.50 5036342.40 -6.00 0.001491
284214.50 5036142.40 -2.00 0.001275
284234.50 5036142.40 -2.00 0.001566
284254.50 5036142.40 -2.00 0.001704
284274.50 5036142.40 -2.00 0.001828
284294.50 5036142.40 -2.00 0.002163
284314.50 5036142.40 -2.00 0.001908
284334.50 5036142.40 -2.00 0.001766
284214.50 5036162.40 -2.00 0.001597
284234.50 5036162.40 -2.00 0.001730
284254.50 5036162.40 -2.00 0.001994
284274.50 5036162.40 -2.00 0.001914
284294.50 5036162.40 -2.00 0.001895
284314.50 5036162.40 -2.00 0.001875
284334.50 5036162.40 -2.00 0.001745
284214.50 5036182.40 -2.00 0.001584
284234.50 5036182.40 -2.00 0.001802
284254.50 5036182.40 -2.00 0.001814
284274.50 5036182.40 -2.00 0.002084
284294.50 5036182.40 -2.00 0.002041
284314.50 5036182.40 -2.00 0.002270
284334.50 5036182.40 -2.00 0.002056
284214.50 5036202.40 -2.00 0.001643
284234.50 5036202.40 -2.00 0.001754
284254.50 5036202.40 -2.00 0.002278
284274.50 5036202.40 -2.00 0.004451
284294.50 5036202.40 -2.00 0.005445
284314.50 5036202.40 -2.00 0.003853
284334.50 5036202.40 -2.00 0.001907
284214.50 5036222.40 -2.00 0.001079
284234.50 5036222.40 -2.00 0.000162
284254.50 5036222.40 -2.00 0.001030
284274.50 5036222.40 -2.00 0.002729
284294.50 5036222.40 -2.00 0.008893
284314.50 5036222.40 -2.00 0.003859
284334.50 5036222.40 -2.00 0.003460
284214.50 5036242.40 -2.00 0.000960
284234.50 5036242.40 -2.00 0.000016
284254.50 5036242.40 -2.00 0.001540
284274.50 5036242.40 -2.00 0.001843
284294.50 5036242.40 -2.00 0.001903
284314.50 5036242.40 -2.00 0.003338
