# X Y Z i
284314.50 5036342.40 -22.00 0.000707
284334.50 5036342.40 -22.00 0.000783
284214.50 5036142.40 -18.00 0.001293
284234.50 5036142.40 -18.00 0.001529
284254.50 5036142.40 -18.00 0.001662
284274.50 5036142.40 -18.00 0.001682
284294.50 5036142.40 -18.00 0.002059
284314.50 5036142.40 -18.00 0.001825
284334.50 5036142.40 -18.00 0.001372
284214.50 5036162.40 -18.00 0.001470
284234.50 5036162.40 -18.00 0.001643
284254.50 5036162.40 -18.00 0.001577
284274.50 5036162.40 -18.00 0.002165
284294.50 5036162.40 -18.00 0.002330
284314.50 5036162.40 -18.00 0.002133
284334.50 5036162.40 -18.00 0.001613
284214.50 5036182.40 -18.00 0.001517
284234.50 5036182.40 -18.00 0.001818
284254.50 5036182.40 -18.00 0.001934
284274.50 5036182.40 -18.00 0.001867
284294.50 5036182.40 -18.00 0.001897
284314.50 5036182.40 -18.00 0.002107
284334.50 5036182.40 -18.00 0.001742
284214.50 5036202.40 -18.00 0.001422
284234.50 5036202.40 -18.00 0.001928
284254.50 5036202.40 -18.00 0.001218
284274.50 5036202.40 -18.00 0.003021
284294.50 5036202.40 -18.00 0.002291
284314.50 5036202.40 -18.00 0.001998
284334.50 5036202.40 -18.00 0.001936
284214.50 5036222.40 -18.00 0.001135
284234.50 5036222.40 -18.00 0.001695
284254.50 5036222.40 -18.00 0.004671
284274.50 5036222.40 -18.00 0.001750
284294.50 5036222.40 -18.00 0.001721
284314.50 5036222.40 -18.00 0.001838
284334.50 5036222.40 -18.00 0.001668
284214.50 5036242.40 -18.00 0.000895
284234.50 5036242.40 -18.00 0.000000
284254.50 5036242.40 -18.00 0.001587
284274.50 5036242.40 -18.00 0.001621
284294.50 5036242.40 -18.00 0.001651
284314.50 5036242.40 -18.00 0.002718
284334.50 5036242.40 -18.00 0.001269
284214.50 5036262.40 -18.00 0.000701
284234.50 5036262.40 -18.00 0.001521
284254.50 5036262.40 -18.00 0.001481
284274.50 5036262.40 -18.00 0.001563
284294.50 5036262.40 -18.00 0.002004
284314.50 5036262.40 -18.00 0.001354
284334.50 5036262.40 -18.00 0.001278
284214.50 5036282.40 -18.00 0.000857
284234.50 5036282.40 -18.00 0.000495
284254.50 5036282.40 -18.00 0.000869
284274.50 5036282.40 -18.00 0.000891
284294.50 5036282.40 -18.00 0.000927
284314.50 5036282.40 -18.00 0.000945
284334.50 5036282.40 -18.00 0.001061
284214.50 5036302.40 -18.00 0.000805
284234.50 5036302.40 -18.00 0.000798
284254.50 5036302.40 -18.00 0.000811
284274.50 5036302.40 -18.00 0.000611
284294.50 5036302.40 -18.00 0.000718
284314.50 5036302.40 -18.00 0.000831
284334.50 5036302.40 -18.00 0.000917
284214.50 5036322.40 -18.00 0.000754
284234.50 5036322.40 -18.00 0.000346
284254.50 5036322.40 -18.00 0.000397
284274.50 5036322.40 -18.00 0.000583
284294.50 5036322.40 -18.00 0.000643
284314.50 5036322.40 -18.00 0.000752
284334.50 5036322.40 -18.00 0.000831
284214.50 5036342.40 -18.00 0.000390
284234.50 5036342.40 -18.00 0.000269
284254.50 5036342.40 -18.00 0.000262
284274.50 5036342.40 -18.00 0.000434
284294.50 5036342.40 -18.00 0.000601
284314.50 5036342.40 -18.00 0.000703
284334.50 5036342.40 -18.00 0.000779
284214.50 5036142.40 -14.00 0.001289
284234.50 5036142.40 -14.00 0.001537
284254.50 5036142.40 -14.00 0.001679
284274.50 5036142.40 -14.00 0.001801
284294.50 5036142.40 -14.00 0.002266
284314.50 5036142.40 -14.00 0.001945
284334.50 5036142.40 -14.00 0.001422
284214.50 5036162.40 -14.00 0.001478
284234.50 5036162.40 -14.00 0.001662
284254.50 5036162.40 -14.00 0.001775
284274.50 5036162.40 -14.00 0.002348
284294.50 5036162.40 -14.00 0.001926
284314.50 5036162.40 -14.00 0.002234
284334.50 5036162.40 -14.00 0.001675
284214.50 5036182.40 -14.00 0.001541
284234.50 5036182.40 -14.00 0.001878
284254.50 5036182.40 -14.00 0.001042
284274.50 5036182.40 -14.00 0.002578
284294.50 5036182.40 -14.00 0.002559
284314.50 5036182.40 -14.00 0.002279
284334.50 5036182.40 -14.00 0.001824
284214.50 5036202.40 -14.00 0.001424
284234.50 5036202.40 -14.00 0.001995
284254.50 5036202.40 -14.00 0.002199
284274.50 5036202.40 -14.00 0.003815
284294.50 5036202.40 -14.00 0.002985
284314.50 5036202.40 -14.00 0.001440
284334.50 5036202.40 -14.00 0.002038
284214.50 5036222.40 -14.00 0.001083
284234.50 5036222.40 -14.00 0.001639
284254.50 5036222.40 -14.00 0.009429
284274.50 5036222.40 -14.00 0.001576
284294.50 5036222.40 -14.00 0.002612
284314.50 5036222.40 -14.00 0.001046
284334.50 5036222.40 -14.00 0.001770
284214.50 5036242.40 -14.00 0.000799
284234.50 5036242.40 -14.00 0.000000
284254.50 5036242.40 -14.00 0.001621
284274.50 5036242.40 -14.00 0.001643
284294.50 5036242.40 -14.00 0.001732
284314.50 5036242.40 -14.00 0.002717
284334.50 5036242.40 -14.00 0.001413
284214.50 5036262.40 -14.00 0.000629
284234.50 5036262.40 -14.00 0.001527
284254.50 5036262.40 -14.00 0.001460
284274.50 5036262.40 -14.00 0.001494
284294.50 5036262.40 -14.00 0.001784
284314.50 5036262.40 -14.00 0.000962
284334.50 5036262.40 -14.00 0.001297
284214.50 5036282.40 -14.00 0.000856
284234.50 5036282.40 -14.00 0.000488
284254.50 5036282.40 -14.00 0.000868
284274.50 5036282.40 -14.00 0.000895
284294.50 5036282.40 -14.00 0.000925
284314.50 5036282.40 -14.00 0.000954
284334.50 5036282.40 -14.00 0.001065
284214.50 5036302.40 -14.00 0.000809
284234.50 5036302.40 -14.00 0.000805
284254.50 5036302.40 -14.00 0.000816
284274.50 5036302.40 -14.00 0.000565
284294.50 5036302.40 -14.00 0.000711
284314.50 5036302.40 -14.00 0.000823
284334.50 5036302.40 -14.00 0.000917
284214.50 5036322.40 -14.00 0.000764
284234.50 5036322.40 -14.00 0.000319
284254.50 5036322.40 -14.00 0.000372
284274.50 5036322.40 -14.00 0.000502
284294.50 5036322.40 -14.00 0.000638
284314.50 5036322.40 -14.00 0.000747
284334.50 5036322.40 -14.00 0.000829
284214.50 5036342.40 -14.00 0.000372
284234.50 5036342.40 -14.00 0.000226
284254.50 5036342.40 -14.00 0.000210
284274.50 5036342.40 -14.00 0.000413
284294.50 5036342.40 -14.00 0.000594
284314.50 5036342.40 -14.00 0.000698
284334.50 5036342.40 -14.00 0.000776
284214.50 5036142.40 -10.00 0.001401
284234.50 5036142.40 -10.00 0.001543
284254.50 5036142.40 -10.00 0.001118
284274.50 5036142.40 -10.00 0.001910
284294.50 5036142.40 -10.00 0.002549
284314.50 5036142.40 -10.00 0.002059
284334.50 5036142.40 -10.00 0.001465
284214.50 5036162.40 -10.00 0.001489
284234.50 5036162.40 -10.00 0.001678
284254.50 5036162.40 -10.00 0.001975
284274.50 5036162.40 -10.00 0.002079
284294.50 5036162.40 -10.00 0.002740
284314.50 5036162.40 -10.00 0.002292
284334.50 5036162.40 -10.00 0.001722
284214.50 5036182.40 -10.00 0.001569
284234.50 5036182.40 -10.00 0.001944
284254.50 5036182.40 -10.00 0.002065
284274.50 5036182.40 -10.00 0.003166
284294.50 5036182.40 -10.00 0.003100
284314.50 5036182.40 -10.00 0.002145
284334.50 5036182.40 -10.00 0.001899
284214.50 5036202.40 -10.00 0.001420
284234.50 5036202.40 -10.00 0.002053
284254.50 5036202.40 -10.00 0.003002
284274.50 5036202.40 -10.00 0.004609
284294.50 5036202.40 -10.00 0.003591
284314.50 5036202.40 -10.00 0.002239
284334.50 5036202.40 -10.00 0.002139
284214.50 5036222.40 -10.00 0.001020
284234.50 5036222.40 -10.00 0.001424
284254.50 5036222.40 -10.00 0.018048
284274.50 5036222.40 -10.00 0.001407
284294.50 5036222.40 -10.00 0.003328
284314.50 5036222.40 -10.00 0.001764
284334.50 5036222.40 -10.00 0.001911
284214.50 5036242.40 -10.00 0.000727
284234.50 5036242.40 -10.00 0.000000
284254.50 5036242.40 -10.00 0.001679
284274.50 5036242.40 -10.00 0.001692
284294.50 5036242.40 -10.00 0.001731
284314.50 5036242.40 -10.00 0.002667
284334.50 5036242.40 -10.00 0.001548
284214.50 5036262.40 -10.00 0.000606
284234.50 5036262.40 -10.00 0.001534
284254.50 5036262.40 -10.00 0.001467
284274.50 5036262.40 -10.00 0.001500
284294.50 5036262.40 -10.00 0.001758
284314.50 5036262.40 -10.00 0.001167
284334.50 5036262.40 -10.00 0.001318
284214.50 5036282.40 -10.00 0.000514
284234.50 5036282.40 -10.00 0.000479
284254.50 5036282.40 -10.00 0.000868
284274.50 5036282.40 -10.00 0.000885
284294.50 5036282.40 -10.00 0.000922
284314.50 5036282.40 -10.00 0.000935
284334.50 5036282.40 -10.00 0.001071
284214.50 5036302.40 -10.00 0.000808
284234.50 5036302.40 -10.00 0.000808
284254.50 5036302.40 -10.00 0.000821
284274.50 5036302.40 -10.00 0.000558
284294.50 5036302.40 -10.00 0.000705
284314.50 5036302.40 -10.00 0.000820
284334.50 5036302.40 -10.00 0.000915
284214.50 5036322.40 -10.00 0.000770
284234.50 5036322.40 -10.00 0.000281
284254.50 5036322.40 -10.00 0.000353
284274.50 5036322.40 -10.00 0.000490
284294.50 5036322.40 -10.00 0.000631
284314.50 5036322.40 -10.00 0.000745
284334.50 5036322.40 -10.00 0.000829
284214.50 5036342.40 -10.00 0.000352
284234.50 5036342.40 -10.00 0.000189
284254.50 5036342.40 -10.00 0.000164
284274.50 5036342.40 -10.00 0.000395
284294.50 5036342.40 -10.00 0.000587
284314.50 5036342.40 -10.00 0.000695
284334.50 5036342.40 -10.00 0.000776
284214.50 5036142.40 -6.00 0.001402
284234.50 5036142.40 -6.00 0.001547
284254.50 5036142.40 -6.00 0.001180
284274.50 5036142.40 -6.00 0.001986
284294.50 5036142.40 -6.00 0.002977
284314.50 5036142.40 -6.00 0.002163
284334.50 5036142.40 -6.00 0.001491
284214.50 5036162.40 -6.00 0.001496
284234.50 5036162.40 -6.00 0.001689
284254.50 5036162.40 -6.00 0.002142
284274.50 5036162.40 -6.00 0.002856
284294.50 5036162.40 -6.00 0.003388
284314.50 5036162.40 -6.00 0.002447
284334.50 5036162.40 -6.00 0.001757
284214.50 5036182.40 -6.00 0.001590
284234.50 5036182.40 -6.00 0.002024
284254.50 5036182.40 -6.00 0.002881
284274.50 5036182.40 -6.00 0.003594
284294.50 5036182.40 -6.00 0.003558
284314.50 5036182.40 -6.00 0.002805
284334.50 5036182.40 -6.00 0.001964
284214.50 5036202.40 -6.00 0.001408
284234.50 5036202.40 -6.00 0.002086
284254.50 5036202.40 -6.00 0.003649
284274.50 5036202.40 -6.00 0.005413
284294.50 5036202.40 -6.00 0.004164
284314.50 5036202.40 -6.00 0.002860
284334.50 5036202.40 -6.00 0.002236
284214.50 5036222.40 -6.00 0.000967
284234.50 5036222.40 -6.00 0.000936
284254.50 5036222.40 -6.00 0.038149
284274.50 5036222.40 -6.00 0.001492
284294.50 5036222.40 -6.00 0.003906
284314.50 5036222.40 -6.00 0.002323
284334.50 5036222.40 -6.00 0.002065
284214.50 5036242.40 -6.00 0.000654
284234.50 5036242.40 -6.00 0.000000
284254.50 5036242.40 -6.00 0.001780
284274.50 5036242.40 -6.00 0.001709
284294.50 5036242.40 -6.00 0.000947
284314.50 5036242.40 -6.00 0.002948
284334.50 5036242.40 -6.00 0.001690
284214.50 5036262.40 -6.00 0.001337
284234.50 5036262.40 -6.00 0.001537
284254.50 5036262.40 -6.00 0.001472
284274.50 5036262.40 -6.00 0.001505
284294.50 5036262.40 -6.00 0.001774
284314.50 5036262.40 -6.00 0.001407
284334.50 5036262.40 -6.00 0.001335
284214.50 5036282.40 -6.00 0.000507
284234.50 5036282.40 -6.00 0.000475
284254.50 5036282.40 -6.00 0.000484
284274.50 5036282.40 -6.00 0.000886
284294.50 5036282.40 -6.00 0.000921
284314.50 5036282.40 -6.00 0.000978
284334.50 5036282.40 -6.00 0.001071
284214.50 5036302.40 -6.00 0.000810
284234.50 5036302.40 -6.00 0.000811
284254.50 5036302.40 -6.00 0.000829
284274.50 5036302.40 -6.00 0.000568
284294.50 5036302.40 -6.00 0.000702
284314.50 5036302.40 -6.00 0.000820
284334.50 5036302.40 -6.00 0.000914
284214.50 5036322.40 -6.00 0.000775
284234.50 5036322.40 -6.00 0.000287
284254.50 5036322.40 -6.00 0.000339
284274.50 5036322.40 -6.00 0.000481
284294.50 5036322.40 -6.00 0.000627
284314.50 5036322.40 -6.00 0.000742
284334.50 5036322.40 -6.00 0.000829
284214.50 5036342.40 -6.00 0.000342
284234.50 5036342.40 -6.00 0.000161
284254.50 5036342.40 -6.00 0.000126
284274.50 5036342.40 -6.00 0.000382
284294.50 5036342.40 -6.00 0.000587
284314.50 5036342.40 -6.00 0.000696
284334.50 5036342.40 -6.00 0.000774
284214.50 5036142.40 -2.00 0.001403
284234.50 5036142.40 -2.00 0.001549
284254.50 5036142.40 -2.00 0.001204
284274.50 5036142.40 -2.00 0.002031
284294.50 5036142.40 -2.00 0.003606
284314.50 5036142.40 -2.00 0.002231
284334.50 5036142.40 -2.00 0.001508
284214.50 5036162.40 -2.00 0.001498
284234.50 5036162.40 -2.00 0.001696
284254.50 5036162.40 -2.00 0.002277
284274.50 5036162.40 -2.00 0.003437
284294.50 5036162.40 -2.00 0.003879
284314.50 5036162.40 -2.00 0.002590
284334.50 5036162.40 -2.00 0.001771
284214.50 5036182.40 -2.00 0.001607
284234.50 5036182.40 -2.00 0.002334
284254.50 5036182.40 -2.00 0.003518
284274.50 5036182.40 -2.00 0.003750
284294.50 5036182.40 -2.00 0.003887
284314.50 5036182.40 -2.00 0.003265
284334.50 5036182.40 -2.00 0.002006
284214.50 5036202.40 -2.00 0.001386
284234.50 5036202.40 -2.00 0.002100
284254.50 5036202.40 -2.00 0.004098
284274.50 5036202.40 -2.00 0.006143
284294.50 5036202.40 -2.00 0.004613
284314.50 5036202.40 -2.00 0.003365
284334.50 5036202.40 -2.00 0.002320
284214.50 5036222.40 -2.00 0.000930
284234.50 5036222.40 -2.00 0.000000
284254.50 5036222.40 -2.00 0.087166
284274.50 5036222.40 -2.00 0.001711
284294.50 5036222.40 -2.00 0.004507
284314.50 5036222.40 -2.00 0.002730
284334.50 5036222.40 -2.00 0.002197
284214.50 5036242.40 -2.00 0.000611
284234.50 5036242.40 -2.00 0.000000
284254.50 5036242.40 -2.00 0.001820
284274.50 5036242.40 -2.00 0.001719
284294.50 5036242.40 -2.00 0.001720
284314.50 5036242.40 -2.00 0.003013
284334.50 5036242.40 -2.00 0.001814
284214.50 5036262.40 -2.00 0.001334
284234.50 5036262.40 -2.00 0.001537
284254.50 5036262.40 -2.00 0.001473
284274.50 5036262.40 -2.00 0.001506
284294.50 5036262.40 -2.00 0.001775
284314.50 5036262.40 -2.00 0.001664
284334.50 5036262.40 -2.00 0.001346
284214.50 5036282.40 -2.00 0.000502
284234.50 5036282.40 -2.00 0.000473
284254.50 5036282.40 -2.00 0.000480
284274.50 5036282.40 -2.00 0.000885
284294.50 5036282.40 -2.00 0.000913
284314.50 5036282.40 -2.00 0.000938
284334.50 5036282.40 -2.00 0.001073
284214.50 5036302.40 -2.00 0.000811
284234.50 5036302.40 -2.00 0.000812
284254.50 5036302.40 -2.00 0.000832
284274.50 5036302.40 -2.00 0.000572
284294.50 5036302.40 -2.00 0.000697
284314.50 5036302.40 -2.00 0.000819
284334.50 5036302.40 -2.00 0.000912
284214.50 5036322.40 -2.00 0.000776
284234.50 5036322.40 -2.00 0.000281
284254.50 5036322.40 -2.00 0.000332
284274.50 5036322.40 -2.00 0.000477
284294.50 5036322.40 -2.00 0.000623
284314.50 5036322.40 -2.00 0.000742
284334.50 5036322.40 -2.00 0.000827
284214.50 5036342.40 -2.00 0.000333
284234.50 5036342.40 -2.00 0.000146
284254.50 5036342.40 -2.00 0.000111
284274.50 5036342.40 -2.00 0.000376
284294.50 5036342.40 -2.00 0.000586
284314.50 5036342.40 -2.00 0.000694
284334.50 5036342.40 -2.00 0.000775
