# X Y Z i
284234.50 5036302.40 -22.00 0.001582
284254.50 5036302.40 -22.00 0.001623
284274.50 5036302.40 -22.00 0.001817
284294.50 5036302.40 -22.00 0.001770
284314.50 5036302.40 -22.00 0.001800
284334.50 5036302.40 -22.00 0.001816
284214.50 5036322.40 -22.00 0.001580
284234.50 5036322.40 -22.00 0.001881
284254.50 5036322.40 -22.00 0.001863
284274.50 5036322.40 -22.00 0.001829
284294.50 5036322.40 -22.00 0.001804
284314.50 5036322.40 -22.00 0.001794
284334.50 5036322.40 -22.00 0.001788
284214.50 5036342.40 -22.00 0.001844
284234.50 5036342.40 -22.00 0.001933
284254.50 5036342.40 -22.00 0.001960
284274.50 5036342.40 -22.00 0.001864
284294.50 5036342.40 -22.00 0.001812
284314.50 5036342.40 -22.00 0.001790
284334.50 5036342.40 -22.00 0.001777
284214.50 5036142.40 -18.00 0.000700
284234.50 5036142.40 -18.00 0.001429
284254.50 5036142.40 -18.00 0.001730
284274.50 5036142.40 -18.00 0.001961
284294.50 5036142.40 -18.00 0.001361
284314.50 5036142.40 -18.00 0.000007
284334.50 5036142.40 -18.00 0.001384
284214.50 5036162.40 -18.00 0.000766
284234.50 5036162.40 -18.00 0.001905
284254.50 5036162.40 -18.00 0.002123
284274.50 5036162.40 -18.00 0.002383
284294.50 5036162.40 -18.00 0.002976
284314.50 5036162.40 -18.00 0.002776
284334.50 5036162.40 -18.00 0.002030
284214.50 5036182.40 -18.00 0.001559
284234.50 5036182.40 -18.00 0.002469
284254.50 5036182.40 -18.00 0.001874
284274.50 5036182.40 -18.00 0.001901
284294.50 5036182.40 -18.00 0.002000
284314.50 5036182.40 -18.00 0.002126
284334.50 5036182.40 -18.00 0.002137
284214.50 5036202.40 -18.00 0.001345
284234.50 5036202.40 -18.00 0.001256
284254.50 5036202.40 -18.00 0.001289
284274.50 5036202.40 -18.00 0.002146
284294.50 5036202.40 -18.00 0.002006
284314.50 5036202.40 -18.00 0.001886
284334.50 5036202.40 -18.00 0.002046
284214.50 5036222.40 -18.00 0.000519
284234.50 5036222.40 -18.00 0.000676
284254.50 5036222.40 -18.00 0.000848
284274.50 5036222.40 -18.00 0.002128
284294.50 5036222.40 -18.00 0.002332
284314.50 5036222.40 -18.00 0.001827
284334.50 5036222.40 -18.00 0.002159
284214.50 5036242.40 -18.00 0.000213
284234.50 5036242.40 -18.00 0.000058
284254.50 5036242.40 -18.00 0.001695
284274.50 5036242.40 -18.00 0.001216
284294.50 5036242.40 -18.00 0.000927
284314.50 5036242.40 -18.00 0.002131
284334.50 5036242.40 -18.00 0.001864
284214.50 5036262.40 -18.00 0.001194
284234.50 5036262.40 -18.00 0.001199
